ProgramID_encoded,RMSE,MAE,MAPE(%),Bias,R2,Accuracy,Accuracy+-1,n
128,7719.425703823689,7716.013410230303,3320.254707967613,7716.013410230303,-1130.3698567379852,0.0,0.0,2
129,29013.824622923574,23270.225302133134,5530.052034614234,23270.225302133134,-2955.527902594567,0.0,0.0,5
130,3459.801136359393,3459.801136359393,26613.85489507225,3459.801136359393,,0.0,1.0,1
131,9532.756360833282,5838.982638094069,28240.16562674383,3159.0641457198217,0.13423687007606178,0.03571428571428571,0.8928571428571429,28
132,10881.987941960657,7781.820792574316,7953.680953118321,4836.328820775555,0.0625872676568705,0.09703113685734975,0.38577118030412744,5524
133,3946.874714840948,1187.1401108185557,1203.4868027807543,-183.38926952919493,0.38150123724528884,0.7484235703413785,0.9617308110458795,4599
134,12118.67094496883,3901.6252441705,3145.6820653075147,1717.1796952037655,0.7934077314404566,0.7424242424242424,0.8274410774410774,2376
135,9143.859660439524,6626.858049681246,2821.312088705495,6047.226827930881,-1.422349015404286,0.009817671809256662,0.485273492286115,713
136,48060.980141727356,33426.59108626914,8668.569970388431,33426.59108626914,-2.069260528111038,0.5,0.5,4
137,23747.50941001388,21936.40053369013,6733.349166011107,19023.494454039188,-1240.5034265986312,0.21052631578947367,0.21052631578947367,19
138,30475.49566736514,22223.06041450085,127249.75051713712,9299.116477336358,-0.23639242517273273,0.0707070707070707,0.21212121212121213,99
139,95290.84155658066,46492.05358371702,19674.024663869957,-26249.044462381557,0.20472384751513073,0.15384615384615385,0.3076923076923077,13
140,13631.833476746562,11676.909153004019,10280.029510954178,7948.640984565559,-0.22172940102119787,0.058823529411764705,0.14705882352941177,34
141,8101.552773426821,2518.753003600864,4287.271394296995,791.8570379101052,-0.14928205781453552,0.5786713286713286,0.7622377622377622,572
142,103.078979592664,76.73612836833468,1428.660510512184,-21.728935882804507,-12499.324745723341,1.0,1.0,10
143,47400.26989982699,18735.301339342463,6036.156525987689,5756.787793015116,0.10974712248731355,0.26811594202898553,0.5507246376811594,138
144,30155.99283563822,15298.528309905523,466.5235112905094,5281.53881352497,0.24911903567125393,0.2051009564293305,0.5090329436769394,941
