ProgramID_encoded,RMSE,MAE,MAPE(%),Bias,R2,Accuracy,Accuracy+-1,n
39,1155.8778841274484,1111.7285817464192,62.52678461313524,-453.60716247558594,0.6348045038259091,0.6666666666666666,1.0,3
40,469.1059620940651,465.838134765625,75.1616122547492,351.7545572916667,-60015.4737287814,1.0,1.0,6
41,20919.52952408926,14678.636066047513,620.6260327967675,2121.815992705676,0.24923152392094206,0.12244897959183673,0.7346938775510204,98
42,25037.982501012506,16788.55189315366,329.34521122322735,-41.48402721781126,0.2061700862548398,0.2323943661971831,0.6690140845070423,142
44,2776.0632925271734,2083.8709564208984,180.4225602927875,1188.1895904541016,-1.225611652794138,0.8125,0.9375,16
45,12936.149957525688,9471.91824501647,366.22131744052797,5998.746039954868,0.31692688603532637,0.31952662721893493,0.5739644970414202,169
46,18333.068788245633,12100.513036058534,689.442421790688,-665.5602777301141,0.3572917475884686,0.3320754716981132,0.6830188679245283,265
48,6313.689205194497,3770.5709954833983,818.8866870854567,2912.9080279541017,-2.2654358288127674,0.78,0.88,50
49,16504.892708236297,11886.404093202404,465.4340315761127,8722.259075261505,-0.3644745088003323,0.23098591549295774,0.45492957746478874,710
50,17142.685189313637,10730.450427950616,727.639842835458,1366.686220721981,0.38326441813346224,0.44871794871794873,0.688034188034188,702
51,12916.382342579254,9573.559387207031,828.7425523814628,9573.559387207031,-1969.134183815651,0.5,0.5,2
52,2495.4214722953748,1885.7959166027251,342.4707075791474,739.3485681442987,-18.915647037268776,0.6666666666666666,0.7142857142857143,21
53,11209.53944256612,7404.65733324814,393.8214172785856,3642.3890645482925,0.03530301594112839,0.2804949911608721,0.558043606364172,1697
54,12744.802076875074,9532.932210748317,2712.4404635177602,776.1725921662156,0.34263820284848734,0.346460384435068,0.6249413970932959,2133
55,25264.31371263139,13929.995523510557,4004.3528379192694,13626.196803815437,-4614.5377552102955,0.4696969696969697,0.5,66
56,2582.165048514816,2026.9796568404797,682.3330499541136,274.34184797420056,-1.2778569887135656,0.813953488372093,0.9767441860465116,43
57,8461.514385646327,5940.556597899787,427.27855341959787,3993.2305901835234,-0.18048812056037788,0.30537974683544306,0.509493670886076,632
58,15862.250162856411,8324.547132220838,503.2325083500671,582.4850722234183,0.34401200113291686,0.3738532110091743,0.6880733944954128,436
59,1927.57568359375,1927.57568359375,306.4508241007552,1927.57568359375,,0.0,1.0,1
60,2980.529505777906,2287.8240418605315,2081.0578922419436,693.338406807337,-6.8057049624795845,0.6730769230769231,0.6858974358974359,780
61,29144.247898281606,12160.619591635677,4819.768214013317,-4583.066269650818,0.6955419993328573,0.6856492027334852,0.8890335177351123,3073
62,4674.843632339875,2703.0046527246427,768.790425329516,-1087.5485403578716,0.01474479141403262,0.738831615120275,0.8178694158075601,291
63,1531.7229542799087,657.9684061557219,1226.1795527901647,630.2079029272514,-0.2779378269742079,0.9349503858875413,0.9525909592061742,1814
64,7339.169524277474,4209.759834103897,623.9642167754706,97.97521523933428,0.30114088969283337,0.46116244091104425,0.7763214439192093,18616
65,4083.8605661669535,1959.3476551650538,545.022047426254,104.48149122287386,0.3805484428371847,0.7187628021302744,0.9104875051208521,4882
66,833.400329114427,244.23948024696028,454.5895653415112,197.3129089171258,-0.09238734204688659,0.9839034205231388,0.9899396378269618,497
67,5995.693978910885,3896.1079324078705,525.6631784089259,589.3475141778802,0.4668136537372768,0.45664621676891615,0.7916155419222903,4890
68,4538.462970529169,2743.742950466568,2797.606856591073,1455.3884270429505,-0.26036407943464646,0.5699689027099067,0.8040870724122612,2251
69,2061.127237699647,1438.7680853451,66.1887185055999,-1082.368511873133,-1.1265077905109435,0.5294117647058824,0.9588235294117647,170
70,1768.5668752517852,1588.1643897366812,702.2697389615961,1393.2799322289156,-5.4832350033252,0.12048192771084337,0.9879518072289156,166
71,3078.378726087648,2324.500765132333,906.3479521580025,2122.251877287905,-16.664257937952044,0.09281437125748503,0.811377245508982,334
72,1270.4486121314385,1228.6623342413652,565.9860903924488,961.4041908665707,-2.4491694084249,0.07894736842105263,1.0,152
73,4930.271688046508,4070.8950552433093,1811.6691409363657,3816.38598282185,-8.060931087625818,0.23829787234042554,0.7617021276595745,235
74,1680.3323751403168,1373.6653176600637,751.8247731702195,1126.244039448258,-4.670526829045466,0.1111111111111111,0.9934640522875817,153
75,2515.968312198638,1835.5498646881622,1135.9140538292195,1579.7385057352358,-13.497318424904476,0.13135593220338984,0.9067796610169492,236
76,1675.51203445243,1355.5096866383271,503.8633797033275,1161.0486565882863,-6.719539123707577,0.08496732026143791,0.9934640522875817,153
77,3946.011811712599,2908.5078717247916,1508.372742352906,2542.7793007543532,-9.883958121409874,0.2754237288135593,0.8008474576271186,236
78,1341.5109326988645,1321.835883598823,828.7739755942063,1013.1997641030844,-4.124501281929196,0.09090909090909091,1.0,154
79,2692.26347681178,1875.8024144576768,703.1024892156233,1582.4594367075774,-15.35634691836373,0.13983050847457626,0.9194915254237288,236
80,1323.2078556574777,1278.4719745586444,648.3388811369705,1044.240763874797,-3.9419780079395457,0.09090909090909091,1.0,154
81,4516.974667689132,3627.672498857214,1669.9357512261322,3342.7085553108377,-4.471854569837276,0.2936170212765957,0.7957446808510639,235
82,2785.9623923801105,2074.251928628997,4084.1786907382207,2063.052342855543,-28.244599864977918,0.5830324909747292,0.7454873646209387,554
83,9370.05945373203,4320.269008901134,1019.9968121621929,468.9493325483874,-1.118757036966259,0.5047169811320755,0.8537735849056604,1272
84,5398.5178772220825,3114.894906511887,377.4986409240339,-970.434980266114,0.4151280578076657,0.47182485383754197,0.8616743376041797,8039
85,1363.2474994940965,611.2145959905465,454.7672894574677,19.825047789853244,0.42883621984562126,0.8627852545348157,0.9836161497952018,3418
86,8212.934504024239,3908.8227720054197,881.5040634066527,522.3858044116528,-2.324105727955052,0.49783549783549785,0.8658008658008658,231
87,7038.172018683968,4578.989953183456,808.755872509979,-31.930853634447747,0.2429379638757878,0.48826291079812206,0.750547730829421,3195
88,2838.18923826611,2215.5336019316715,1694.9879913712532,1656.4605545499433,-2.787254598505863,0.5268656716417911,0.6164179104477612,670
89,3550.4729922285237,2380.4457662011446,355.66358237755276,-1756.7977499742258,0.09731932726632986,0.555921052631579,0.8322368421052632,608
90,4318.53981510339,2915.9578119226403,438.4956420552877,-1689.5465205424541,-0.29242904554240723,0.40540540540540543,0.9054054054054054,148
